REF_AREA;MEASURE;UNIT_MEASURE;MEASURE_PRINCIPLE;ACCOUNTING_ENTRY;TYPE_ENTITY;FDI_COMP;SECTOR;COUNTERPART_AREA;LEVEL_COUNTERPART;ACTIVITY;FREQ;FDI_COLLECTION_ID;TIME_PERIOD;OBS_VALUE;OBS_STATUS;UNIT_MULT;CURRENCY;DECIMALS
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2024;57.322.085.226.044;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2024;10.815.487.778.499;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;10.274.713.389.574;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;53.212.199.870.214;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2024;84.252.649.794.506;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2024;-32.446.463.335.496;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C;A;CTRY_IND;2024;3.919.532.770.928;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;11.345.446.679.645;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2024;37.854.207.224.746;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;J;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;Q;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;A_B;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C10T12;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;H;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;I;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;G;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;R;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;E;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;P;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;O_T_U;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;L;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;M;A;CTRY_IND;2024;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;_T;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;_X;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;RSP;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2023;67.041.522.491.349;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2023;-40.765.570.934.256;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;14.057.093.425.606;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;L;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;Q;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;GTU;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;K;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;92.019.896.193.772;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2023;64.165.224.913.495;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;I;A;CTRY_IND;2023;16.219.723.183.391;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;P;A;CTRY_IND;2023;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2023;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2023;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2023;-46.496.539.792.388;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;H;A;CTRY_IND;2023;10.813.148.788.927;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;19.139.273.356.401;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2023;76.016.435.986.159;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;D;A;CTRY_IND;2023;7.893.598.615.917;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;A_B;A;CTRY_IND;2023;58.391.003.460.208;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;19.031.141.868.512;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;51.254.325.259.516;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;E;A;CTRY_IND;2023;43.252.595.155.709;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2023;8.326.124.567.474;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;11.345.446.679.645;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_X;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;A_B;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2024;78.228.423.101.882;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DI;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2024;0;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;H;A;CTRY_IND;2023;23.107.698.961.938;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;57.601.643.598.616;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2023;2.011.678.200.692;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2023;14.473.075.259.516;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C;A;CTRY_IND;2023;44.539.359.861.592;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;61.764.705.882.353;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;28.449.394.463.668;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2023;35.272.491.349.481;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2023;43.663.494.809.689;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;10.156.790.657.439;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;E;A;CTRY_IND;2023;61.526.816.608.997;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2023;11.786.332.179.931;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;57.601.643.598.616;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2023;2.011.678.200.692;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;10.156.790.657.439;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;61.764.705.882.353;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;P;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;12.975.778.546.713;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;Q;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;I;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;S;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2023;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;40.462.802.768.166;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2023;15.609.861.591.696;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C;A;CTRY_IND;2024;45.522.388.059.701;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;D;A;CTRY_IND;2024;99.178.022.928.834;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2024;15.072.463.768.116;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;H;A;CTRY_IND;2024;21.630.975.556.998;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2024;15.325.546.182.133;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2024;63.811.377.893.143;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2024;12.654.120.700.844;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;A_B;A;CTRY_IND;2024;-68.137.573.004.543;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C10T12;A;CTRY_IND;2024;14.168.288.989.833;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;M;A;CTRY_IND;2024;13.411.204.845.339;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;16.331.386.545.533;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2024;26.454.683.106.208;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;K;A;CTRY_IND;2024;65.228.206.792.126;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;GTU;A;CTRY_IND;2024;88.935.756.002.596;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;R;A;CTRY_IND;2023;25.843.425.605.536;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;H;A;CTRY_IND;2023;26.730.103.806.228;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;48.734.861.591.696;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2023;10.025.951.557.093;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;GTU;A;CTRY_IND;2023;30.108.131.487.889;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C10T12;A;CTRY_IND;2023;24.048.442.906.574;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;97.426.470.588.235;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C24T28X27;A;CTRY_IND;2023;24.080.882.352.941;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;F;A;CTRY_IND;2023;2.348.615.916.955;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;S;A;CTRY_IND;2023;7.136.678.200.692;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;M;A;CTRY_IND;2023;21.496.539.792.388;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;L;A;CTRY_IND;2023;10.423.875.432.526;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2023;19.528.546.712.803;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;A_B;A;CTRY_IND;2023;45.415.224.913.495;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;E;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2023;59.155.493.079.585;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2024;13.756.867.834.739;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2023;35.272.491.349.481;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2023;58.044.982.698.962;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;6.693.339.100.346;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;F;A;CTRY_IND;2023;21.442.474.048.443;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2024;55.595.933.376.595;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;0;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2023;27.238.321.799.308;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;D;A;CTRY_IND;2023;53.416.955.017.301;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;K;A;CTRY_IND;2023;71.291.089.965.398;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2023;21.258.650.519.031;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C;A;CTRY_IND;2023;25.525.519.031.142;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;37.694.636.678.201;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C19T22;A;CTRY_IND;2023;11.096.453.287.197;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_T;A;CTRY_IND;2024;55.595.933.376.595;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;P;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2023;;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;F;A;CTRY_IND;2023;0;A;6;USD;2
FRA;T_D4P_F;USD_EXC;DI;NET_FDI;RSP;D;S1;W;IMC;K;A;CTRY_IND;2023;0;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C29_30;A;CTRY_IND;2023;64.878.892.733.564;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2023;97.858.996.539.792;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2023;39.576.124.567.474;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;GTU;A;CTRY_IND;2023;73.442.906.574.394;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2023;64.554.498.269.896;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;E;A;CTRY_IND;2023;54.065.743.944.637;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2023;94.074.394.463.668;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;A_B;A;CTRY_IND;2023;12.326.989.619.377;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2023;16.219.723.183.391;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;19.679.930.795.848;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2024;63.834.090.417.478;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;O_T_U;A;CTRY_IND;2023;;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;Q;A;CTRY_IND;2023;;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;P;A;CTRY_IND;2023;;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;_X;A;CTRY_IND;2023;;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;H;A;CTRY_IND;2023;73.529.411.764.706;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;D;A;CTRY_IND;2023;-12.002.595.155.709;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;R;A;CTRY_IND;2023;3.568.339.100.346;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;G;A;CTRY_IND;2023;10.607.698.961.938;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DO;NET_FDI;ALL;D;S1;W;IMC;I;A;CTRY_IND;2023;25.951.557.093.426;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;J;A;CTRY_IND;2023;30.482.266.435.986;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;F;A;CTRY_IND;2023;70.285.467.128.028;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;N;A;CTRY_IND;2023;32.871.972.318.339;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2023;6.996.107.266.436;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;GTU;A;CTRY_IND;2023;49.142.517.301.038;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;C13T18X15;A;CTRY_IND;2023;19.896.193.771.626;A;6;USD;2
DEU;T_D4P_F;USD_EXC;DI;NET_FDI;ALL;D;S1;W;IMC;E;A;CTRY_IND;2023;64.878.892.733.564;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;G;A;CTRY_IND;2024;11.399.524.118.538;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;L;A;CTRY_IND;2024;12.654.120.700.844;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;_T;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;R;A;CTRY_IND;2024;;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;C15_23_27_31T33;A;CTRY_IND;2024;16.331.386.545.533;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;M;A;CTRY_IND;2024;13.411.204.845.339;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;A_B;A;CTRY_IND;2024;-68.137.573.004.543;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;N;A;CTRY_IND;2024;64.892.926.670.993;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;F;A;CTRY_IND;2024;64.676.616.915.423;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;GTU;A;CTRY_IND;2024;88.935.756.002.596;A;6;USD;2
FIN;T_D4P_F;USD_EXC;DO;NET_FDI;ROU;D;S1;W;IMC;J;A;CTRY_IND;2024;84.144.494.916.721;A;6;USD;2
